timestamp,frame,tracker_id,speed_kmh
1756456096.1590788,225,11,34.290
1756456096.1590788,225,12,49.661
1756456096.5281417,226,2,31.948
1756456096.5281417,226,8,1881.403
1756456096.5281417,226,9,42.859
1756456096.5281417,226,11,34.551
1756456096.5281417,226,12,50.863
1756456096.9000785,227,2,31.563
1756456096.9000785,227,8,2078.842
1756456096.9000785,227,9,43.011
1756456096.9000785,227,11,32.374
1756456096.9000785,227,12,49.688
1756456097.2627547,228,2,31.053
1756456097.2627547,228,8,2271.827
1756456097.2627547,228,9,44.381
1756456097.2627547,228,11,29.928
1756456097.2627547,228,12,46.232
1756456097.5628388,229,2,30.349
1756456097.5628388,229,8,2486.948
1756456097.5628388,229,9,44.003
1756456097.5628388,229,11,28.238
1756456097.5628388,229,12,47.787
1756456097.9065819,230,2,29.817
1756456097.9065819,230,8,2759.178
1756456097.9065819,230,9,44.007
1756456097.9065819,230,11,28.590
1756456097.9065819,230,12,48.788
1756456098.273827,231,2,28.866
1756456098.273827,231,8,3083.545
1756456098.273827,231,9,42.314
1756456098.273827,231,11,26.936
1756456098.273827,231,12,47.093
1756456098.6639802,232,2,27.274
1756456098.6659825,232,8,3489.562
1756456098.6659825,232,9,41.168
1756456098.6659825,232,11,26.895
1756456098.6659825,232,12,53.075
1756456099.0186422,233,2,25.788
1756456099.0186422,233,8,3951.950
1756456099.0186422,233,9,39.955
1756456099.0186422,233,11,26.229
1756456099.0186422,233,12,56.178
1756456099.3873594,234,2,25.889
1756456099.3873594,234,8,4582.396
1756456099.3873594,234,9,38.996
1756456099.3873594,234,11,28.881
1756456099.3873594,234,12,57.004
1756456099.6959517,235,2,25.472
1756456099.6959517,235,8,5366.383
1756456099.6959517,235,9,38.602
1756456099.6959517,235,11,30.711
1756456099.6959517,235,12,58.436
1756456100.0462587,236,2,25.122
1756456100.0462587,236,8,6390.100
1756456100.0462587,236,9,38.016
1756456100.0462587,236,11,32.662
1756456100.0462587,236,12,59.331
1756456100.4476671,237,2,24.016
1756456100.4476671,237,8,7890.188
1756456100.4476671,237,9,36.639
1756456100.4476671,237,11,30.942
1756456100.4476671,237,12,59.807
1756456100.8219595,238,2,23.761
1756456100.8219595,238,8,10283.941
1756456100.8219595,238,9,34.808
1756456100.8219595,238,11,35.460
1756456100.8219595,238,12,58.834
1756456101.140008,239,2,24.673
1756456101.140008,239,8,13779.398
1756456101.140008,239,9,34.584
1756456101.140008,239,11,38.962
1756456101.140008,239,12,57.647
1756456101.574666,240,2,25.376
1756456101.574666,240,8,20452.922
1756456101.574666,240,9,33.625
1756456101.574666,240,11,41.774
1756456101.574666,240,12,54.890
1756456102.0138729,241,2,25.618
1756456102.0138729,241,8,38533.910
1756456102.0138729,241,9,33.613
1756456102.0138729,241,11,43.137
1756456102.0138729,241,12,54.198
1756456102.4386954,242,2,26.946
1756456102.4386954,242,8,194809.375
1756456102.4386954,242,9,34.586
1756456102.4386954,242,11,59.095
1756456102.4386954,242,12,55.646
1756456102.801194,243,2,27.104
1756456102.801194,243,8,77544.266
1756456102.801194,243,9,34.792
1756456102.801194,243,11,51.084
1756456102.801194,243,12,55.877
1756456103.1801703,244,2,25.498
1756456103.1801703,244,8,32804.977
1756456103.1801703,244,9,33.730
1756456103.1801703,244,11,65.963
1756456103.1801703,244,12,55.617
1756456103.5769367,245,2,24.975
1756456103.5769367,245,8,21801.916
1756456103.5769367,245,9,32.801
1756456103.5769367,245,11,58.108
1756456103.5769367,245,12,59.653
1756456103.95527,246,2,23.111
1756456103.95527,246,8,16691.225
1756456103.95527,246,9,32.664
1756456103.95527,246,11,77.546
1756456103.95527,246,12,62.444
1756456104.332721,247,2,22.327
1756456104.332721,247,8,14055.075
1756456104.332721,247,9,32.937
1756456104.332721,247,11,81.781
1756456104.332721,247,12,62.572
1756456104.6792617,248,2,20.174
1756456104.6792617,248,8,12161.417
1756456104.6792617,248,9,33.121
1756456104.6792617,248,11,84.008
1756456104.6792617,248,12,63.613
1756456105.0633152,249,2,18.206
1756456105.0633152,249,8,10847.665
1756456105.0643141,249,9,33.456
1756456105.0643141,249,11,54.268
1756456105.0643141,249,12,63.833
1756456105.4221764,250,2,17.470
1756456105.4221764,250,8,10007.520
1756456105.4221764,250,9,33.589
1756456105.4221764,250,11,70.076
1756456105.4221764,250,12,62.500
1756456105.8078213,251,2,18.162
1756456105.8088214,251,8,9360.069
1756456105.8088214,251,9,32.908
1756456105.8088214,251,11,76.426
1756456105.8088214,251,12,61.544
1756456106.117219,252,2,18.477
1756456106.117219,252,8,9009.796
1756456106.117219,252,9,30.677
1756456106.117219,252,11,91.936
1756456106.4837089,253,2,19.163
1756456106.4837089,253,8,8996.459
1756456106.4837089,253,9,30.108
1756456106.4837089,253,11,94.389
1756456106.4837089,253,12,68.429
1756456106.8558373,254,2,20.101
1756456106.8568373,254,8,9244.004
1756456106.8568373,254,9,29.730
1756456106.8568373,254,11,100.759
1756456107.2273436,255,2,20.993
1756456107.2273436,255,8,9570.056
1756456107.2273436,255,9,31.720
1756456107.2273436,255,11,107.120
1756456107.6199925,256,2,21.138
1756456107.6199925,256,8,10036.800
1756456107.6199925,256,9,31.977
1756456107.6199925,256,11,109.086
1756456107.9806833,257,2,20.965
1756456107.9806833,257,8,10580.267
1756456107.9806833,257,9,31.355
1756456107.9806833,257,11,115.555
1756456108.334474,258,2,20.546
1756456108.334474,258,8,11273.971
1756456108.334474,258,9,30.875
1756456108.334474,258,11,120.267
1756456108.6871548,259,2,20.822
1756456108.6871548,259,9,31.241
1756456108.6871548,259,11,112.751
1756456109.0559359,260,2,20.665
1756456109.0559359,260,9,32.170
1756456109.0559359,260,11,103.687
1756456109.0559359,260,12,95.816
1756456109.447574,261,2,20.572
1756456109.447574,261,9,33.656
1756456109.447574,261,11,78.703
1756456109.447574,261,12,97.048
1756456109.9035769,262,2,20.149
1756456109.9035769,262,9,33.805
1756456109.9035769,262,11,53.758
1756456109.9035769,262,12,100.368
1756456110.3275044,263,2,20.023
1756456110.3275044,263,9,32.586
1756456110.3275044,263,11,43.567
1756456110.3275044,263,12,98.063
1756456110.6860666,264,2,19.990
1756456110.6860666,264,9,31.406
1756456110.6860666,264,11,37.179
1756456110.6860666,264,12,96.680
1756456111.0911438,265,2,20.300
1756456111.0911438,265,9,30.168
1756456111.0911438,265,11,35.750
1756456111.0911438,265,12,99.261
1756456111.5316956,266,2,18.689
1756456111.5316956,266,9,29.345
1756456111.5316956,266,11,19.804
1756456111.5316956,266,12,99.238
1756456111.8973303,267,2,18.460
1756456111.8973303,267,9,30.475
1756456111.8973303,267,11,28.094
1756456111.8973303,267,12,102.335
1756456112.1974902,268,2,17.725
1756456112.1974902,268,9,29.728
1756456112.1974902,268,11,15.521
1756456112.1974902,268,12,104.076
1756456112.5118845,269,2,17.818
1756456112.5118845,269,9,29.793
1756456112.5118845,269,11,26.361
1756456112.5118845,269,12,105.906
1756456112.897079,270,2,18.076
1756456112.9053779,270,9,29.236
1756456112.9053779,270,11,6.287
1756456112.9053779,270,12,107.940
1756456113.297666,271,2,16.970
1756456113.297666,271,9,28.583
1756456113.297666,271,11,1.175
1756456113.297666,271,12,113.410
1756456113.6287708,272,2,17.136
1756456113.6287708,272,9,28.722
1756456113.6287708,272,11,2.520
1756456113.6287708,272,12,116.099
1756456113.9796388,273,2,17.195
1756456113.9796388,273,9,27.877
1756456113.9796388,273,11,25.826
1756456113.9796388,273,12,118.211
1756456114.3424163,274,9,26.780
1756456114.3424163,274,11,71.830
1756456114.3424163,274,12,119.889
1756456114.7196562,275,9,27.060
1756456114.7196562,275,11,109.022
1756456114.7196562,275,12,121.646
1756456115.0560188,276,9,26.888
1756456115.0570166,276,11,36.972
1756456115.0570166,276,12,124.271
1756456115.426195,277,9,28.770
1756456115.426195,277,11,15.853
1756456115.426195,277,12,126.163
1756456115.7997048,278,9,29.214
1756456115.7997048,278,11,10.539
1756456115.7997048,278,12,128.494
1756456116.183542,279,9,27.472
1756456116.183542,279,11,10.639
1756456116.183542,279,12,130.665
1756456116.5915363,280,9,27.158
1756456116.5925357,280,11,10.218
1756456116.5925357,280,12,135.065
1756456117.0141084,281,9,29.023
1756456117.0141084,281,11,14.291
1756456117.0141084,281,12,139.464
1756456117.3756218,282,9,29.849
1756456117.3756218,282,11,19.280
1756456117.3756218,282,12,144.570
1756456117.8231401,283,9,29.604
1756456117.8231401,283,11,10.516
1756456117.8231401,283,12,141.864
1756456118.1867754,284,9,28.896
1756456118.1867754,284,11,1.029
1756456118.1867754,284,12,118.906
1756456118.5468013,285,9,27.203
1756456118.5468013,285,11,27.217
1756456118.5468013,285,12,121.701
1756456118.9311528,286,9,26.970
1756456118.9311528,286,11,48.579
1756456118.9311528,286,12,124.478
1756456119.2961392,287,9,26.824
1756456119.2961392,287,11,57.218
1756456119.2961392,287,12,125.348
1756456119.6549919,288,9,27.570
1756456119.6549919,288,11,60.371
1756456119.6549919,288,12,128.942
1756456120.105347,289,9,28.276
1756456120.106812,289,11,59.874
1756456120.106812,289,12,130.350
1756456120.5337508,290,11,59.430
1756456120.5337508,290,12,133.916
1756456120.9379187,291,11,59.943
1756456120.9379187,291,12,136.460
1756456121.2647667,292,11,57.089
1756456121.2647667,292,12,138.855
1756456121.2647667,292,9,27.767
1756456121.667624,293,11,53.195
1756456121.667624,293,12,141.920
1756456121.667624,293,9,26.067
1756456122.0789468,294,11,56.581
1756456122.0789468,294,12,145.139
1756456122.413212,295,11,62.441
1756456122.413212,295,12,145.576
1756456122.766055,296,11,66.129
1756456122.766055,296,12,146.345
1756456123.0722213,297,11,63.661
1756456123.0722213,297,12,145.911
1756456123.4423954,298,11,147.558
1756456123.4423954,298,12,151.677
1756456123.7837358,299,11,180.501
1756456123.7837358,299,12,160.352
1756456124.140974,300,11,95.980
1756456124.140974,300,12,159.646
1756456124.5319214,301,11,76.815
1756456124.5319214,301,12,162.159
1756456124.8743782,302,11,67.634
1756456124.8743782,302,12,167.133
1756456125.2336173,303,11,61.309
1756456125.2336173,303,12,172.172
1756456125.6210117,304,11,60.716
1756456125.6210117,304,12,176.605
1756456126.0269983,305,11,62.092
1756456126.0269983,305,12,181.501
1756456126.3670921,306,11,60.156
1756456126.3670921,306,12,184.574
1756456126.7670374,307,11,58.989
1756456126.7670374,307,12,190.107
1756456127.0916724,308,11,59.621
1756456127.0916724,308,12,189.361
1756456127.4681199,309,11,63.180
1756456127.4681199,309,12,192.715
1756456127.9060814,310,11,68.509
1756456127.9060814,310,12,199.253
1756456128.3273296,311,11,69.440
1756456128.3273296,311,12,204.002
1756456128.7102284,312,11,71.773
1756456128.7112284,312,12,207.066
1756456129.0823157,313,11,74.952
1756456129.0823157,313,12,209.013
1756456129.4591079,314,11,77.637
1756456129.4591079,314,12,215.371
1756456129.8770316,315,11,77.350
1756456129.8770316,315,12,222.325
1756456130.2264392,316,11,80.162
1756456130.2264392,316,12,230.288
1756456130.5805228,317,11,82.916
1756456130.5805228,317,12,237.851
1756456130.9479885,318,11,79.884
1756456130.9479885,318,12,240.414
1756456131.3375463,319,11,77.029
1756456131.3375463,319,12,249.330
1756456131.769953,320,11,77.560
1756456131.769953,320,12,260.951
1756456132.2561195,321,11,80.601
1756456132.2561195,321,12,270.944
1756456132.7184699,322,11,79.634
1756456132.7184699,322,12,276.989
1756456133.1694438,323,11,79.731
1756456133.1694438,323,12,280.647
1756456133.5934515,324,11,79.479
1756456133.5934515,324,12,293.234
1756456134.0574641,325,11,79.588
1756456134.0574641,325,12,302.684
1756456134.4539022,326,11,80.966
1756456134.4539022,326,12,311.351
1756456134.9007256,327,11,85.703
1756456134.9007256,327,12,319.502
1756456135.3168674,328,11,88.839
1756456135.3168674,328,12,331.714
1756456135.7744045,329,11,89.325
1756456135.7744045,329,12,342.136
1756456136.2174003,330,11,93.957
1756456136.2174003,330,12,352.063
1756456136.6671758,331,11,95.229
1756456136.6671758,331,12,360.981
1756456137.1111245,332,11,95.124
1756456137.1111245,332,12,377.570
1756456137.5713537,333,11,94.772
1756456137.5713537,333,12,390.393
1756456138.036161,334,11,92.472
1756456138.036161,334,12,397.620
1756456138.5019274,335,11,93.277
1756456138.5019274,335,12,410.547
1756456138.9441266,336,11,93.853
1756456138.9441266,336,12,429.893
1756456139.3982863,337,11,95.986
1756456139.3982863,337,12,449.008
1756456139.8427403,338,11,98.066
1756456139.8427403,338,12,460.885
1756456140.296943,339,11,100.600
1756456140.296943,339,12,480.572
1756456140.7330945,340,11,103.944
1756456140.7330945,340,12,501.249
1756456141.1891162,341,11,105.793
1756456141.1891162,341,12,514.170
1756456141.6415174,342,11,109.218
1756456141.6415174,342,12,539.119
1756456142.1044223,343,11,108.270
1756456142.1044223,343,12,562.131
1756456142.57174,344,11,108.424
1756456142.57174,344,12,585.860
1756456143.0291002,345,11,111.630
1756456143.0291002,345,12,619.259
1756456143.0291002,345,16,11.891
1756456143.4816797,346,11,118.509
1756456143.4816797,346,12,647.780
1756456143.9298005,347,11,124.212
1756456143.9298005,347,12,679.856
1756456144.4036548,348,11,127.310
1756456144.4036548,348,12,711.286
1756456144.8254426,349,11,130.270
1756456144.8254426,349,12,740.300
1756456145.1979828,350,11,133.238
1756456145.1979828,350,12,785.939
1756456145.6231925,351,11,134.769
1756456145.6231925,351,12,832.661
1756456146.0900526,352,11,133.741
1756456146.0900526,352,12,873.872
1756456146.5305185,353,11,134.320
1756456146.5305185,353,12,925.995
1756456146.9540687,354,11,140.037
1756456146.9550805,354,12,976.306
1756456147.3216877,355,11,144.043
1756456147.3216877,355,12,1039.984
1756456147.6641703,356,11,146.818
1756456147.6641703,356,12,1096.349
1756456148.0595543,357,11,149.379
1756456148.0595543,357,12,1167.303
1756456148.4493198,358,11,151.983
1756456148.4493198,358,12,1241.899
1756456148.7793837,359,11,153.485
1756456148.7793837,359,12,1333.787
1756456149.1109817,360,11,152.859
1756456149.1109817,360,12,1409.574
1756456149.5290334,361,11,152.188
1756456149.5290334,361,12,1524.945
1756456149.9108038,362,11,155.887
1756456149.911797,362,12,1646.959
1756456150.2765388,363,11,163.321
1756456150.2765388,363,12,1775.622
1756456150.6504128,364,11,165.488
1756456150.6504128,364,12,1911.896
1756456151.0151405,365,11,168.398
1756456151.0151405,365,12,2088.276
1756456151.3761346,366,11,170.858
1756456151.3761346,366,12,2289.912
1756456151.7437217,367,11,175.481
1756456151.7437217,367,12,2493.153
1756456152.1687963,368,11,179.010
1756456152.1687963,368,12,2755.048
1756456152.5750198,369,11,181.566
1756456152.5750198,369,12,3071.327
1756456152.9368274,370,11,185.358
1756456152.9368274,370,12,3450.662
1756456153.2576506,371,11,186.817
1756456153.2576506,371,12,3904.982
1756456153.6071558,372,11,188.823
1756456153.6071558,372,12,4504.773
1756456153.9961188,373,11,190.521
1756456153.9961188,373,12,5193.561
1756456154.4018698,374,11,192.072
1756456154.4018698,374,12,6043.216
1756456154.825475,375,11,193.762
1756456154.825475,375,12,7339.281
1756456155.1972525,376,11,203.672
1756456155.1972525,376,12,9128.899
1756456155.5878685,377,11,211.119
1756456155.5878685,377,12,11766.347
1756456156.0016506,378,11,212.393
1756456156.0016506,378,12,15720.388
1756456156.420072,379,11,212.940
1756456156.420072,379,12,25406.852
1756456156.854797,380,11,214.936
1756456156.854797,380,12,51894.387
1756456157.2135642,381,11,221.874
1756456157.2135642,381,12,1683312.875
1756456157.62321,382,11,229.168
1756456157.62321,382,12,64668.027
1756456158.046794,383,11,238.466
1756456158.046794,383,12,32345.936
1756456158.4513571,384,11,251.601
1756456158.4513571,384,12,22048.035
1756456158.7999656,385,11,256.767
1756456158.7999656,385,12,17048.615
1756456159.1688838,386,11,262.618
1756456159.1688838,386,12,14195.411
1756456159.5530796,387,11,263.878
1756456159.5530796,387,12,12521.165
1756456159.9038749,388,11,271.866
1756456159.9038749,388,12,11359.760
1756456160.2894921,389,11,279.320
1756456160.2894921,389,12,10557.242
1756456160.2894921,389,17,147.388
1756456160.609212,390,11,283.983
1756456160.609212,390,12,10037.240
1756456160.609212,390,17,146.152
1756456160.9375947,391,11,287.728
1756456160.9375947,391,12,9654.392
1756456160.9375947,391,17,141.978
1756456161.3081884,392,11,295.391
1756456161.3081884,392,12,9495.640
1756456161.3081884,392,17,139.741
1756456161.6697135,393,11,304.230
1756456161.6697135,393,12,9694.464
1756456161.6697135,393,17,138.499
1756456162.0259676,394,11,309.228
1756456162.0259676,394,12,10075.168
1756456162.0259676,394,17,135.689
1756456162.3853621,395,11,320.313
1756456162.3853621,395,12,10553.683
1756456162.3853621,395,17,132.850
1756456162.7937703,396,11,327.499
1756456162.7937703,396,12,11195.064
1756456162.7937703,396,17,130.775
1756456163.1707168,397,11,341.300
1756456163.1707168,397,12,11972.817
1756456163.1707168,397,19,33794.281
1756456163.1707168,397,17,129.166
1756456163.5624855,398,11,358.392
1756456163.5624855,398,12,12895.112
1756456163.5624855,398,19,29680.807
1756456163.5624855,398,17,127.592
1756456163.9235675,399,11,369.615
1756456163.9235675,399,12,14261.887
1756456163.9235675,399,19,26437.715
1756456163.9235675,399,17,127.373
1756456164.3604093,400,11,372.521
1756456164.3604093,400,12,16119.223
1756456164.3604093,400,19,23862.289
1756456164.3604093,400,17,126.082
1756456164.8165107,401,11,377.407
1756456164.8185153,401,19,21749.682
1756456164.8185153,401,17,125.117
1756456165.2084875,402,11,386.703
1756456165.2084875,402,19,19950.973
1756456165.2084875,402,17,125.087
1756456165.6123009,403,11,401.764
1756456165.6123009,403,19,18476.182
1756456165.6123009,403,17,128.754
1756456165.9864728,404,11,416.571
1756456165.9864728,404,19,17175.279
1756456165.9864728,404,17,128.759
1756456166.3051527,405,11,434.365
1756456166.3051527,405,19,16081.955
1756456166.3051527,405,17,132.083
1756456166.665035,406,11,449.386
1756456166.665035,406,19,15121.081
1756456166.665035,406,17,135.934
1756456167.028227,407,11,464.765
1756456167.028227,407,19,14241.777
1756456167.028227,407,17,127.303
1756456167.4170117,408,11,478.524
1756456167.418303,408,19,13473.170
1756456167.418303,408,17,120.243
1756456167.7485125,409,11,493.554
1756456167.7485125,409,19,12786.812
1756456167.7485125,409,17,108.446
1756456168.1349788,410,11,508.931
1756456168.1349788,410,19,12152.615
1756456168.1349788,410,17,110.888
1756456168.4584365,411,11,523.440
1756456168.4584365,411,19,14202.092
1756456168.4584365,411,17,112.190
1756456168.7770932,412,11,525.590
1756456168.7770932,412,19,19485.891
1756456168.7770932,412,17,111.013
1756456169.1206634,413,11,559.982
1756456169.1206634,413,19,33462.938
1756456169.1206634,413,17,112.535
1756456169.5279877,414,11,583.790
1756456169.5279877,414,19,163594.109
1756456169.5279877,414,17,112.123
1756456169.8813064,415,11,606.576
1756456169.8813064,415,19,58387.789
1756456169.8813064,415,17,113.069
1756456170.2363405,416,11,635.284
1756456170.2363405,416,19,23119.420
1756456170.2376187,416,17,115.245
1756456170.6324732,417,11,660.611
1756456170.6324732,417,19,13993.192
1756456170.6324732,417,17,116.325
1756456170.9941344,418,11,676.487
1756456170.9941344,418,19,9680.816
1756456170.9941344,418,17,119.018
1756456171.3230977,419,11,697.870
1756456171.3230977,419,19,7411.228
1756456171.3230977,419,17,121.364
1756456171.6960685,420,11,732.380
1756456171.6960685,420,19,5838.621
1756456171.6960685,420,17,124.062
1756456172.1042316,421,11,766.053
1756456172.1042316,421,19,4818.834
1756456172.1042316,421,17,126.458
1756456172.4512305,422,11,786.468
1756456172.4512305,422,19,4066.470
1756456172.4512305,422,17,130.083
1756456172.8368385,423,11,828.680
1756456172.8368385,423,19,3477.683
1756456172.8368385,423,17,131.912
1756456173.1848123,424,11,873.070
1756456173.1848123,424,19,3027.918
1756456173.1848123,424,17,135.920
1756456173.4964335,425,11,918.346
1756456173.4964335,425,19,2666.396
1756456173.4964335,425,17,138.262
1756456173.9374256,426,11,979.622
1756456173.9374256,426,19,2347.056
1756456173.9374256,426,17,141.728
1756456174.3932085,427,11,1037.665
1756456174.3932085,427,19,2113.028
1756456174.3932085,427,17,146.135
1756456174.750303,428,11,1084.466
1756456174.750303,428,19,1891.592
1756456174.7513006,428,17,149.631
1756456175.1563199,429,11,1117.371
1756456175.1563199,429,19,1731.451
1756456175.1576946,429,17,150.910
1756456175.575043,430,11,1172.593
1756456175.575043,430,19,1594.666
1756456175.575043,430,17,152.483
1756456175.9506795,431,11,1224.745
1756456175.9506795,431,19,1453.411
1756456175.9506795,431,17,153.475
1756456176.333883,432,11,1305.409
1756456176.333883,432,19,1337.483
1756456176.333883,432,17,155.591
1756456176.7256873,433,11,1368.099
1756456176.7256873,433,19,1242.455
1756456176.7256873,433,17,159.096
1756456177.0695944,434,11,1465.450
1756456177.0695944,434,19,1141.737
1756456177.0695944,434,17,162.146
1756456177.3982563,435,11,1564.639
1756456177.3982563,435,19,1066.642
1756456177.3982563,435,17,166.738
1756456177.7441769,436,11,1690.325
1756456177.7441769,436,19,1001.936
1756456177.7441769,436,17,170.512
1756456178.0780256,437,11,1778.024
1756456178.0780256,437,19,930.620
1756456178.0780256,437,17,174.205
1756456178.4639175,438,11,1925.987
1756456178.4639175,438,19,874.540
1756456178.4639175,438,17,179.370
1756456178.8108487,439,11,2040.018
1756456178.8108487,439,19,817.000
1756456178.8108487,439,17,184.858
1756456179.1783478,440,11,2191.531
1756456179.1783478,440,19,770.418
1756456179.1783478,440,17,187.845
1756456179.5151415,441,11,2356.314
1756456179.5151415,441,19,726.152
1756456179.5151415,441,17,190.940
1756456179.8623862,442,11,2538.430
1756456179.8623862,442,19,688.286
1756456179.8623862,442,17,197.544
1756456180.234112,443,11,2796.851
1756456180.234112,443,19,653.327
1756456180.234112,443,17,201.007
1756456180.5954454,444,11,3050.165
1756456180.5954454,444,19,616.625
1756456180.5954454,444,17,206.618
1756456180.9368927,445,11,3370.734
1756456180.9368927,445,19,580.511
1756456180.9368927,445,17,211.816
1756456181.3035405,446,11,3698.655
1756456181.3035405,446,19,558.547
1756456181.3035405,446,17,213.547
1756456181.718418,447,11,4100.000
1756456181.718418,447,19,533.784
1756456181.718418,447,17,218.052
1756456182.158571,448,11,4540.812
1756456182.158571,448,19,509.917
1756456182.158571,448,17,224.036
1756456182.5479205,449,11,5066.789
1756456182.5479205,449,19,484.810
1756456182.5479205,449,17,230.176
1756456182.9402392,450,11,5761.078
1756456182.9402392,450,19,458.489
1756456182.9402392,450,17,236.804
1756456183.2958033,451,11,6668.521
1756456183.2958033,451,19,441.945
1756456183.2958033,451,17,241.274
1756456183.7170758,452,11,7996.998
1756456183.7170758,452,19,427.174
1756456183.7170758,452,17,244.102
1756456184.1207283,453,11,9528.177
1756456184.1207283,453,19,410.288
1756456184.1207283,453,17,251.280
1756456184.4835,454,11,11530.749
1756456184.4835,454,19,389.297
1756456184.4835,454,17,257.792
1756456184.882311,455,11,14790.266
1756456184.882311,455,19,370.104
1756456184.882311,455,17,264.663
1756456185.1556556,456,11,19753.084
1756456185.1556556,456,19,359.745
1756456185.1556556,456,17,270.755
1756456185.4995496,457,11,29448.695
1756456185.4995496,457,19,347.054
1756456185.4995496,457,17,271.468
1756456185.8925908,458,11,61107.234
1756456185.8925908,458,19,335.610
1756456185.8925908,458,17,277.892
1756456186.2619267,459,11,407635.562
1756456186.2619267,459,19,322.740
1756456186.2619267,459,17,286.038
1756456186.6395676,460,11,105440.211
1756456186.6395676,460,19,307.941
1756456186.6395676,460,17,298.332
1756456187.0409584,461,11,46261.832
1756456187.0409584,461,19,298.737
1756456187.0409584,461,17,306.225
1756456187.4093213,462,11,31399.291
1756456187.4093213,462,19,290.657
1756456187.4093213,462,17,315.409
1756456187.7659562,463,11,23785.061
1756456187.7659562,463,19,284.505
1756456187.7659562,463,17,324.085
1756456188.1240041,464,11,19779.041
1756456188.1252723,464,19,272.339
1756456188.1252723,464,17,336.547
1756456188.446382,465,11,17670.381
1756456188.446382,465,19,259.997
1756456188.446382,465,17,347.043
1756456188.8717222,466,11,15787.750
1756456188.8717222,466,19,252.832
1756456188.8737247,466,17,352.515
1756456189.1849773,467,11,14403.624
1756456189.1849773,467,19,245.215
1756456189.1849773,467,17,363.277
1756456189.5291586,468,11,13617.147
1756456189.5291586,468,19,238.077
1756456189.5309026,468,17,374.278
1756456189.949962,469,11,13182.048
1756456189.949962,469,19,230.359
1756456189.949962,469,17,384.563
1756456190.3304389,470,11,12863.682
1756456190.3304389,470,19,223.655
1756456190.3304389,470,17,395.893
1756456190.724673,471,11,12727.512
1756456190.724673,471,19,213.091
1756456190.724673,471,17,409.740
1756456191.0793478,472,11,12689.436
1756456191.0793478,472,19,206.781
1756456191.0793478,472,17,426.994
1756456191.4531891,473,11,12905.991
1756456191.4531891,473,19,204.222
1756456191.4531891,473,17,439.658
1756456191.8605812,474,11,13398.124
1756456191.8615794,474,19,202.653
1756456191.8615794,474,17,447.562
1756456192.3136902,475,11,14282.995
1756456192.3136902,475,19,196.098
1756456192.3136902,475,17,460.722
1756456192.747145,476,11,15638.526
1756456192.747145,476,19,186.794
1756456192.747145,476,17,479.453
1756456193.1406012,477,11,17223.084
1756456193.1406012,477,19,182.026
1756456193.1406012,477,17,491.542
1756456193.4941773,478,11,19309.926
1756456193.4941773,478,19,181.746
1756456193.495175,478,17,514.323
1756456193.9200993,479,11,22665.975
1756456193.9200993,479,19,177.339
1756456193.9200993,479,17,537.415
1756456194.250721,480,11,27752.080
1756456194.250721,480,19,170.689
1756456194.250721,480,17,562.724
1756456194.6194642,481,11,37549.648
1756456194.6194642,481,19,165.028
1756456194.6194642,481,17,594.349
1756456195.0071502,482,11,69363.008
1756456195.0071502,482,19,160.398
1756456195.0071502,482,17,621.649
1756456195.3798003,483,11,416047.406
1756456195.3798003,483,19,157.621
1756456195.3798003,483,17,641.659
1756456195.7158504,484,11,96881.914
1756456195.7158504,484,19,154.729
1756456195.7158504,484,17,665.620
1756456196.0909183,485,11,37560.555
1756456196.0909183,485,19,149.313
1756456196.0909183,485,17,699.629
1756456196.4679961,486,11,22497.227
1756456196.4679961,486,19,143.862
1756456196.4679961,486,17,735.187
1756456196.4679961,486,20,9.727
1756456196.8474758,487,11,14718.431
1756456196.8474758,487,19,137.626
1756456196.8474758,487,17,765.861
1756456196.8474758,487,20,9.891
1756456197.1719103,488,11,10524.328
1756456197.1719103,488,19,137.020
1756456197.1719103,488,17,801.427
1756456197.1719103,488,20,10.010
1756456197.4885347,489,11,8190.441
1756456197.4885347,489,19,137.343
1756456197.4885347,489,17,836.401
1756456197.4885347,489,20,10.002
1756456197.8244083,490,11,6103.417
1756456197.8244083,490,19,135.744
1756456197.8244083,490,17,882.341
1756456197.8244083,490,20,9.745
1756456198.2029436,491,11,4411.190
1756456198.2029436,491,19,132.100
1756456198.2029436,491,17,933.182
1756456198.2029436,491,20,9.199
1756456198.5725293,492,11,3326.756
1756456198.5725293,492,19,128.178
1756456198.5725293,492,17,980.039
1756456198.5725293,492,20,8.777
1756456198.9342387,493,11,2528.013
1756456198.9342387,493,19,125.067
1756456198.9342387,493,17,1038.674
1756456198.9342387,493,20,8.340
1756456199.3219352,494,11,1820.549
1756456199.3219352,494,19,122.406
1756456199.3219352,494,17,1088.284
1756456199.3219352,494,20,8.023
1756456199.6994135,495,11,1204.103
1756456199.6994135,495,19,121.705
1756456199.6994135,495,17,1152.621
1756456199.6994135,495,20,7.917
1756456200.1084135,496,11,665.880
1756456200.1084135,496,19,116.559
1756456200.1084135,496,17,1225.176
1756456200.1084135,496,20,7.753
1756456200.548348,497,11,277.438
1756456200.548348,497,19,112.848
1756456200.548348,497,17,1299.119
1756456200.548348,497,20,7.551
1756456200.9050956,498,11,0.261
1756456200.9050956,498,19,111.719
1756456200.9050956,498,17,1384.013
1756456200.9050956,498,20,7.599
1756456201.2961462,499,11,81.747
1756456201.2961462,499,19,108.839
